hitid	uid	pc
2	103	PartialChain(chain=[346, 455, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	104	PartialChain(chain=[94, 161, 438, 164, 131, 455, 346, 328, 347, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	106	PartialChain(chain=[346, 131, 347, 161, 296, 94, 455, 164, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	108	PartialChain(chain=[196, 438, 164, 131, 369, 296, 161, 150, 55, 346], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	113	PartialChain(chain=[380, 161, 346, 164, 369, 455, 328], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	117	PartialChain(chain=[161, 346, 328, 455, 347, 369, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	119	PartialChain(chain=[94, 196, 296], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	120	PartialChain(chain=[346, 328, 296, 161, 347, 369, 55, 150, 380, 196, 455, 382, 164, 10, 438, 94, 413, 209, 131, 459], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	124	PartialChain(chain=[161, 328, 347, 346, 164, 438, 455, 382, 94, 296, 196, 55, 369, 150], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	130	PartialChain(chain=[161, 346, 347, 369, 164, 459, 455, 131, 438, 328, 209], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	131	PartialChain(chain=[328, 161, 346, 131, 347, 438, 455, 150, 459, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	134	PartialChain(chain=[94, 296, 196, 164], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	136	PartialChain(chain=[346, 296, 164, 455, 347, 328, 161, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	144	PartialChain(chain=[347, 346, 161, 459, 150, 438, 328, 196, 296, 369, 455, 94, 131, 382], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	148	PartialChain(chain=[346, 455, 347, 296, 328, 55, 196, 131, 382, 438, 413, 209, 150, 164, 94, 161, 459, 10, 380, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	161	PartialChain(chain=[94, 164, 55, 296, 131, 369, 161, 455, 150, 382, 347, 346, 380, 328, 459, 209, 413, 438, 196], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	163	PartialChain(chain=[328, 296, 346, 347, 150, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	165	PartialChain(chain=[55, 296, 196, 161, 346, 150, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	168	PartialChain(chain=[196, 438, 55], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	178	PartialChain(chain=[161, 346, 328, 455, 347, 131, 150], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	179	PartialChain(chain=[328, 94, 347, 346, 161, 369, 131, 150, 438, 164], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	180	PartialChain(chain=[347, 346, 161, 455, 328, 438, 369, 382], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	184	PartialChain(chain=[369, 55, 161, 455, 346, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	185	PartialChain(chain=[55, 346, 369, 328, 164, 455, 196, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	187	PartialChain(chain=[346, 347, 455, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	189	PartialChain(chain=[455, 150, 438, 196], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	194	PartialChain(chain=[131, 455, 459, 328, 296, 346, 347, 438, 55, 413, 369, 161], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	195	PartialChain(chain=[161, 346, 296, 347, 455, 164, 131, 55, 369, 196, 150, 328], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	196	PartialChain(chain=[161, 459, 382, 164, 131, 296, 55], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	197	PartialChain(chain=[346, 438, 455, 382, 347, 161, 328, 296, 94, 196, 131, 55, 164, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	200	PartialChain(chain=[380, 346, 296, 55, 438, 382, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	201	PartialChain(chain=[94, 164, 346, 459, 347, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	205	PartialChain(chain=[346, 347, 328, 382, 161, 296, 438, 150, 196, 164, 455, 55, 94], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	206	PartialChain(chain=[328, 196, 347, 346, 455, 296, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	211	PartialChain(chain=[382, 346, 438, 164, 196, 328, 94, 296, 55, 131, 150, 161, 369, 455, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	212	PartialChain(chain=[346, 55, 164, 455, 161, 347, 328, 94, 131, 438, 296], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	213	PartialChain(chain=[346, 347, 161, 328, 94, 438, 296, 455, 164, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	214	PartialChain(chain=[346, 347, 328, 164, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	217	PartialChain(chain=[347, 161, 196, 346, 328, 94, 459, 369, 150, 296, 438, 382, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	224	PartialChain(chain=[369, 346, 347, 328, 455, 161, 438, 164, 150], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	228	PartialChain(chain=[94, 455, 150, 131, 328, 347, 346, 438, 459, 55, 296, 161], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	229	PartialChain(chain=[296, 131, 346, 455, 164, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	231	PartialChain(chain=[161, 347, 164, 346, 455, 328, 55, 131], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	232	PartialChain(chain=[131, 164, 459, 296, 346, 438, 328], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	233	PartialChain(chain=[161, 164, 296, 455, 438, 55, 328, 346, 382, 150], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	234	PartialChain(chain=[296, 438, 455, 161, 328, 346, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	240	PartialChain(chain=[328, 346, 161, 438, 455, 164, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	241	PartialChain(chain=[55, 161, 328, 150, 438, 346, 369, 131, 459, 455, 347, 296], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	243	PartialChain(chain=[94, 131, 369, 164, 328, 161, 346, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	244	PartialChain(chain=[346, 328, 369, 438, 455, 347, 161, 131, 150, 164], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	250	PartialChain(chain=[161, 346, 438, 347, 328, 164, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	252	PartialChain(chain=[161, 346, 455, 438, 164, 347, 94, 131, 55, 150, 196], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	257	PartialChain(chain=[161, 55, 459, 296, 346, 328, 164, 94, 347, 382], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	261	PartialChain(chain=[94, 164, 296, 382, 161, 346, 369, 455, 438, 131, 380, 55, 413, 209, 459, 150, 328, 10, 196, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	263	PartialChain(chain=[161, 346, 94], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	268	PartialChain(chain=[55, 161, 346, 150, 369, 296, 347, 131, 438, 94, 328, 455, 164, 459], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	279	PartialChain(chain=[382, 164, 347, 296, 161, 438, 455, 346], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	281	PartialChain(chain=[346, 347, 328, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	285	PartialChain(chain=[164, 131, 328, 455, 10], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	288	PartialChain(chain=[328, 346, 161, 150, 296, 455, 347, 369, 55, 164, 209], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	296	PartialChain(chain=[346, 94, 438, 347, 131, 164], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	297	PartialChain(chain=[164, 346, 131, 55, 161, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	299	PartialChain(chain=[346, 161, 328, 455, 164, 347, 55, 94, 296, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	308	PartialChain(chain=[164, 94, 328, 296, 346, 55, 455, 150, 347, 369, 161], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	311	PartialChain(chain=[161, 380, 459, 296, 346, 55, 94, 131, 164, 347], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	317	PartialChain(chain=[161, 328, 347, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	318	PartialChain(chain=[164, 94, 369, 346, 161, 382, 347, 413, 328, 10, 196, 55, 131, 209, 380, 296, 459, 150, 438, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	327	PartialChain(chain=[346, 164, 438, 161, 328, 455, 55, 347, 131, 196, 459, 150, 382, 296, 369], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	329	PartialChain(chain=[150, 455, 196], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	330	PartialChain(chain=[369, 150, 328, 455, 346, 438, 296], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	332	PartialChain(chain=[161, 346, 296, 55, 94, 438, 347, 196, 164, 455, 369, 328, 150], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	338	PartialChain(chain=[328, 346, 347, 55, 94, 369, 161, 459, 150, 438, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	343	PartialChain(chain=[131, 55, 296, 161, 94, 346, 328, 347, 438, 455], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
2	348	PartialChain(chain=[164, 161, 94, 346, 328, 131, 196, 347, 455, 55, 438], item_set={131, 196, 455, 328, 10, 459, 209, 150, 346, 347, 413, 94, 161, 164, 296, 369, 438, 55, 380, 382})
3	4	PartialChain(chain=[406, 46, 349, 116, 295, 186, 395, 231, 244, 450], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	7	PartialChain(chain=[332, 400, 395, 148, 406, 46, 186, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	11	PartialChain(chain=[244, 450, 186, 151, 431, 295, 395, 107], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	14	PartialChain(chain=[244, 431, 349, 231, 395, 46, 406, 116, 186, 216, 295, 107], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	27	PartialChain(chain=[395, 46, 349, 332, 186, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	28	PartialChain(chain=[395, 244, 46, 450, 116, 406, 400, 107, 231], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	29	PartialChain(chain=[151, 244, 231, 46, 406, 295, 116, 332, 216, 395], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	34	PartialChain(chain=[450, 406, 116, 295, 216, 395, 332, 186, 46], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	37	PartialChain(chain=[244, 392, 186, 349, 107, 450, 231, 431, 295, 46, 116, 216, 406, 400], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	38	PartialChain(chain=[395, 231, 46, 431, 295, 116, 107, 148, 450], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	39	PartialChain(chain=[107, 244, 450, 406, 186, 295, 46, 395], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	48	PartialChain(chain=[216, 46, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	49	PartialChain(chain=[107, 406, 349, 395, 231, 431], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	51	PartialChain(chain=[406, 244, 186, 450, 46, 395, 332], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	53	PartialChain(chain=[167, 450, 244, 395], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	58	PartialChain(chain=[167, 107, 148, 332, 349, 186, 46, 406, 116, 96, 295], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	61	PartialChain(chain=[450, 332, 295, 400, 349, 148, 186, 231, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	67	PartialChain(chain=[107, 116, 395], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	71	PartialChain(chain=[392, 96, 231, 148, 107, 431, 116, 244, 167, 186, 216], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	74	PartialChain(chain=[46, 116, 395, 332, 349, 295, 216, 450, 186, 148], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	81	PartialChain(chain=[46, 406, 231, 186, 450, 295, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	82	PartialChain(chain=[46, 349, 167, 231, 395, 332, 295, 148, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	83	PartialChain(chain=[332, 231, 186, 216, 116, 450, 400, 148, 349], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	84	PartialChain(chain=[332, 46, 148, 406, 186, 231, 349, 450, 400, 116, 216, 395, 295], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	85	PartialChain(chain=[148, 244, 231, 186, 216, 332, 116, 295, 46], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	90	PartialChain(chain=[349, 431, 231, 450, 216, 186, 107, 46, 116, 332, 395, 167, 295, 400, 148], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	98	PartialChain(chain=[116, 395, 244, 46, 349, 151, 107, 96, 332, 148], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	102	PartialChain(chain=[186, 349, 216, 395, 46, 107, 231, 116, 450], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	103	PartialChain(chain=[116, 244, 186], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	104	PartialChain(chain=[231, 431, 406, 395, 96, 148, 107, 295, 332, 349, 244, 46, 450, 167], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	106	PartialChain(chain=[167, 148, 431, 107, 46, 349, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	108	PartialChain(chain=[186, 349, 116, 395, 295, 216, 107], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	117	PartialChain(chain=[107, 46, 395, 244, 406, 116], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	119	PartialChain(chain=[349, 332, 148], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	120	PartialChain(chain=[46, 450, 332, 349, 395, 216, 295, 116, 186, 406, 151, 244, 167, 148, 231, 392, 107, 96, 400, 431], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	124	PartialChain(chain=[431, 406, 46, 231, 186, 349, 107, 332, 395, 450, 116, 148, 295, 400], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	125	PartialChain(chain=[116, 167, 395, 216, 231, 46], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	131	PartialChain(chain=[46, 395, 186, 116, 450, 332, 216], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	134	PartialChain(chain=[186, 167, 332, 216, 231], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	135	PartialChain(chain=[186, 295, 395, 450, 231, 151, 116, 107], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	136	PartialChain(chain=[295, 186, 431, 450, 244, 107, 231, 216, 349, 116, 46, 400, 332], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	144	PartialChain(chain=[450, 406, 395, 349, 46, 107, 116, 332], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	145	PartialChain(chain=[395, 216, 332, 46, 186, 107, 116, 349, 400, 148, 167, 450, 231], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	160	PartialChain(chain=[450, 244, 107, 216, 116, 295], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
3	161	PartialChain(chain=[148, 450, 231, 395, 151, 167, 116, 186, 406, 46, 400, 349, 244, 107, 295, 332, 392, 431, 216], item_set={450, 392, 395, 332, 400, 148, 406, 151, 216, 349, 96, 295, 167, 231, 107, 46, 431, 116, 244, 186})
